,,"행정구역 변경내용 및 코드",,,,,,"행정구역 변경내용 및 코드",,,,,,"행정구역 변경내용 및 코드",,,,,,"행정구역 변경내용 및 코드",,,,,,"행정구역 변경내용 및 코드",,,,,,"행정구역 변경내용 및 코드",,,,,,"행정구역 변경내용 및 코드",,,,,,,"행정구역 변경내용 및 코드",,,,,,"행정구역 변경내용 및 코드",,,,,,"행정구역 변경내용 및 코드",,,,,,"행정구역 변경내용 및 코드",,,,,,"행정구역 변경내용 및 코드",,,,,,"행정구역 변경내용 및 코드",,,,,,"행정구역 변경내용 및 코드",,,,"행정구역 변경내용 및 코드",,,,,,,,"행정구역 변경내용 및 코드",,,,,,"행정구역 변경내용 및 코드",,,,,,"행정구역 변경내용 및 코드",,,,,,"행정구역 변경내용 및 코드",,,,"행정구역 변경내용 및 코드",,,,,,"행정구역 변경내용 및 코드",,,,,,"행정구역 변경내용 및 코드",,,,,,"행정구역 변경내용 및 코드",,"행정구역 변경내용 및 코드",,,,,,"행정구역 변경내용 및 코드",,"행정구역 변경내용 및 코드",,,,,,"행정구역 변경내용 및 코드",,,,,,"행정구역 변경내용 및 코드",,,,,,"행정구역 변경내용 및 코드",,,,,,,,"행정구역 변경내용 및 코드",,,,,,,,,"행정구역 변경내용 및 코드",,,,,"행정구역 변경내용 및 코드",,,,,"행정구역 변경내역",,,,,,"행정구역 변경내역",,,,"행정구역 변경내역",,,,"행정구역 변경내역",,,,"행정구역 변경내역",,,,"행정구역 변경내역",,,,"행정구역 변경내역",,
,,,,,,,32,"강원도",32,"강원도",,,24,"광주광역시",24,"광주광역시",,,34,"충청남도",34,"충청남도",,,2303075,"숭의1.3동",2303051,"숭의1동","2009.2.1기준",,,,,,,,11,"서울특별시",11,"서울특별시",,,1113073,"충현동",1113051,"충정로동","2008.5.6.행정동 통합",,,,,,,,,,1108052,"성북2동","행정동 통합",,3101455,"원천동",3101455,"원천동","2007.8.6기준",,,,,,,,2504060,"노은2동",,,"2007.1.5 분동",,,,,,,,,,3601066,"충무동",,,3901053,"이도1동",3901053,"이도1동","*남제주군 서귀포시로 통합",,3124054,"병점2동",,,"""",,3119151,"중앙동",3119051,"중앙동","""",,2109069,"좌4동",2109069,"좌4동",,,3110356,"마두1동",3110258,"마두1동",,,1102061,"신당1동",1102061,"신당1동",,,37100,"경산시",37100,"경산시",,,,,3109156,"본오3동",3109156,"본오3동",,,,,2108056,"덕천1동",2108056,"덕천1동",,,2404058,"운암1동",2404058,"운암1동",,,2108057,"덕천2동",2108057,"덕천2동",,,2204059,"대명4동",2204059,"대명4동",,,,,3109157,"부곡동",3109057,"부곡동",,,,,,2401063,"지산2동",2401063,"지산2동",,2204059,"대명4동",2204059,"대명4동",,3102258,"상대원2동",3102258,,,,3119037,"백암면",3119037,,2403060,"월산4동",2403060,,1125058,"암사2동",1125058,,3401036,"북면",3401036,,2111059,"부곡3동",2111059,,2205058,"노원1·2동",2205058
,,,,,,,32330,"영월군",32330,"영월군",,,24050,"광산구",24050,"광산구",,,34040,"아산시",34040,"아산시",,,,,2303053,"숭의3동","행정동 통합",,31,"경기도",31,"경기도",,,11040,"성동구",11040,"성동구",,,,,1113056,"북아현3동",,,11,"서울특별시",11,"서울특별시",,,1108082,"삼선동",1108053,"동소문동","행정동 통합",,,,3101456,"이의동","행정동 통합",,31,"경기도",31,"경기도",,,,,,,,,31,"경기도",31,"경기도",,,3601053,"연동",3601053,"산정1동","동 명칭변경",,3901054,"이도2동",3901054,"이도2동","(시단위 비자치시로 변경)",,3124055,"반월동",,,"""",,3119152,"역삼동",3119052,"역삼동","""",,2109056,"송정동",2109056,"송정동",,,3110357,"마두2동",3110259,"마두2동",,,1102062,"신당2동",1102062,"신당2동",,,3710011,"하양읍",3710011,"하양읍",,,,,3109157,"부곡동",3109157,"부곡동",,,,,2108057,"덕천2동",2108057,"덕천2동",,,2404059,"운암2동",2404059,"운암2동",,,2108058,"덕천3동",2108058,"덕천3동",,,2204060,"대명5동",2204060,"대명5동",,,,,3109158,"월피동",3109058,"월피동",,,,,,2401064,"서남동",2401064,"서남동",,2204060,"대명5동",2204060,"대명5동",,3102259,"상대원3동",3102259,,,,3119038,"양지면",3119038,,2403061,"월산5동",2403061,,1125059,"암사3동",1125059,,3401037,"성남면",3401037,,,,,,2205059,"노원3동",2205059
,,,,,,,3233038,"김삿갓면",3233032,"하동면","2009.10.20일 기준",,2405072,"신가동",2405062,"신가동","2009.9.1일 기준",,3404012,"배방읍",3404032,"배방면","2009.5.1기준 읍승격",,2303076,"용현1.4동",2303055,"용현1동","2009.2.1기준",,31020,"성남시",31020,"성남시",,,1104071,"왕십리도선동",1104051,"왕십리1동","2008.8.11기준",,1113074,"북아현동",1113054,"북아현1동","2008.5.6.행정동 통합",,11200,"동작구",11200,"동작구",,,,,1108054,"삼선1동",,,,,,,,,31190,"용인시",31190,"용인시",,,31,"경기도",31,"경기도",,,31070,"평택시",31070,"평택시",,,3601055,"산정동",3601055,"산정3동","동 명칭변경",,3901055,"삼도1동",3901055,"삼도1동",,,3124056,"기배동",,,"""",,3119153,"유림동",3119053,"유림동","""",,2109070,"반여1동",2109057,"반여1동","2005.9.5 분동",,3110358,"장항1동",3110263,"장항1동",,,1102063,"신당3동",1102063,"신당3동",,,3710012,"진량읍",3710012,"진량읍",,,,,3109158,"월피동",3109158,"월피동",,,,,2108058,"덕천3동",2108058,"덕천3동",,,2404060,"운암3동",2404060,"운암3동",,,2108059,"만덕1동",2108059,"만덕1동",,,2204061,"대명6동",2204061,"대명6동",,,,,3109162,"성포동",3109062,"성포동",,,,,,2401068,"학동",2401068,"학1동",,2204061,"대명6동",2204061,"대명6동",,3102260,"하대원동",3102260,,,,3119051,"중앙동",3119051,,2403062,"백운1동",2403062,,1125060,"암사4동",1125060,,3401038,"수신면",3401038,,2111060,"부곡4동",2111060,,,,
,,,,,,,3233039,"한반도면",3233035,"서면","면명칭 변경",,2405073,"신창동",,,"행정동 분동",,,,,,,,,,2303058,"용현4동","행정동 통합",,31023,"분당구",31023,"분당구",,,,,1104053,"도선동","행정동 통합",,,,1113055,"북아현2동",,,1120053,"상도1동",1120053,"상도1동","2008.2.1기준 ",,,,1108055,"삼선2동",,,11,"서울특별시",11,"서울특별시",,,31192,"기흥구",31192,"기흥구",,,31090,"안산시",31090,"안산시",,,3107013,"포승읍",3107036,"포승면","2006.12.29.읍승격",,,,,,,,3901056,"삼도2동",3901056,"삼도2동",,,3124057,"화산동",,,"""",,3119154,"동부동",3119054,"동부동","""",,2109058,"반여2동",2109058,"반여2동",,,3110359,"장항2동",3110264,"장항2동",,,1102064,"신당4동",1102064,"신당4동",,,3710031,"와촌면",3710031,"와촌면",,,,,3109162,"성포동",3109162,"성포동",,,,,2108059,"만덕1동",2108059,"만덕1동",,,2404061,"동림동",2404061,"동림동",,,2108060,"만덕2동",2108060,"만덕2동",,,2204064,"대명9동",2204064,"대명9동",,,,,3109171,"반월동",3109071,"반월동",,,,,,,,2401070,"학2동",,2204064,"대명9동",2204064,"대명9동",,31023,"분당구",31023,,,,3119052,"역삼동",3119052,,2403063,"백운2동",2403063,,1125061,"천호1동",1125061,,3401039,"병천면",3401039,,2111061,"장전1동",2111061,,2205061,"산격1동",2205061
,,,,,,,,,,,,,,,,,,,11,"서울특별시",11,"서울특별시",,,2303077,"도화2.3동",2303063,"도화2동","2009.2.1기준",,3102373,"판교동",3102365,"판교동","2008.12.22기준",,1104072,"금호2.3가동",1104060,"금호2가동","행정동 통합",,1113075,"신촌동",1113057,"대신동","2008.5.6.행정동 통합",,,,1120057,"상도5동","행정동 통합",,1108083,"동선동",1108056,"동선1동","행정동 통합",,11120,"은평구",11120,"은평구",,,3119258,"동백동",3119258,"어정동","2007.7.1기준",,31091,"상록구",31091,"상록구",,,,,,,,,23,"인천광역시",23,"인천광역시",,,3901057,"용담1동",3901057,"용담1동",,,,,,,,,31192,"기흥구",,,"비자치구 신설",,2109059,"반여3동",2109059,"반여3동",,,3110360,"고봉동",3110265,"고봉동",,,1102065,"신당5동",1102065,"신당5동",,,3710032,"자인면",3710032,"자인면",,,,,3109171,"반월동",3109171,"반월동",,,,,2108060,"만덕2동",2108060,"만덕2동",,,2404062,"우산동",2404062,"우산동",,,2108061,"만덕3동",2108061,"만덕3동",,,2204065,"대명10동",2204065,"대명10동",,,,,3109173,"안산동",3109073,"안산동",,,,,,2401071,"학운동",2401071,"학운동",,2204065,"대명10동",2204065,"대명10동",,3102351,"분당동",3102351,,,,3119053,"유림동",3119053,,2403064,"주월1동",2403064,,1125062,"천호2동",1125062,,3401040,"동면",3401040,,2111062,"장전2동",2111062,,2205062,"산격2동",2205062
,,,,,,,31,"경기도",31,"경기도",,,,,,,,,11060,"동대문구",11060,"동대문구",,,,,2303064,"도화3동","행정동 통합",,3102374,"삼평동",,,"행정동 분동",,,,1104061,"금호3가동",,,,,1113058,"창전동",,,1120071,"흑석동",1120059,"흑석1동","2008.2.1기준 ",,,,1108057,"동선2동",,,1112071,"진관동",1112069,"진관내동","2007.8.13기준",,3119260,"상하동",,,"행정동 분동",,3109152,"사1동",3109152,"사1동",,,33,"충청북도",33,"충청북도",,,23080,"서구",23080,"서구",,,3901058,"용담2동",3901058,"용담2동",,,34,"충청남도",34,"충청남도",,,3119251,"신갈동",3119011,"기흥읍","기흥읍에서 분동",,2109071,"반여4동",,,"반여1동 일부 편입",,31104,"일산서구",,,,,1102066,"신당6동",1102066,"신당6동",,,3710033,"용성면",3710033,"용성면",,,,,3109173,"안산동",3109173,"안산동",,,,,2108061,"만덕3동",2108061,"만덕3동",,,2404063,"풍향동",2404063,"풍향동",,,,,,,,,2204066,"대명11동",2204066,"대명11동",,,,,31092,"단원구",,,,,,,,2401072,"지원1동",2401072,"지원동",,2204066,"대명11동",2204066,"대명11동",,3102352,"수내3동",3102352,,,,3119054,"동부동",3119054,,2403065,"주월2동",2403065,,1125063,"천호3동",1125063,,3401051,"중앙동",3401051,,2111063,"장전3동",2111063,,2205063,"산격3동",2205063
,,,,,,,31023,"분당구",31023,"분당구",,,,,,,,,1106081,"용신동",1106051,"신설동","2009.5.4기준",,,,,,,,,,,,,,1104073,"옥수동",1104063,"옥수1동","행정동 통합",,1113076,"연희동",1113059,"연희1동","2008.5.6.행정동 통합",,,,1120060,"흑석2동","행정동 통합",,1108066,"길음1동",1108066,"길음1동","행정동 통합",,,,1112070,"진관외동","행정동 통합",,,,,,,,3109175,"사3동",,,"2007.2.22 분동",,33020,"충주시",33020,"충주시",,,2308068,"검단1동",2308068,"검단1동",,,3901059,"건입동",3901059,"건입동",,,34010,"천안시",34010,"천안시",,,3119252,"구갈동",,,"""",,2109061,"반송1동",2109061,"반송1동",,,3110451,"일산1동",3110252,"일산1동",,,1102067,"황학동",1102067,"황학동",,,3710034,"남산면",3710034,"남산면",,,,,31250,"광주시",31250,"광주시",,,,,21090,"해운대구",21090,"해운대구",,,2404064,"문화동",2404064,"문화동",,,24,"광주광역시",24,"광주광역시",,,22050,"북구",22050,"북구",,,,,3109259,"와동",3109059,"와동",,,,,,2401073,"지원2동",,,,,,,,,3102353,"수내1동",3102353,,,,,,,,2403066,"효덕동",2403066,,1125064,"천호4동",1125064,,3401052,"문성동",3401052,,2111064,"선두구동",2111064,,2205064,"산격4동",2205064
,,,,,,,3102375,"판교동",3102373,"판교동","2009.10.5일 기준 ",,,,,,,,,,1106077,"용두동","행정동 통합",,11,"서울특별시",11,"서울특별시",,,11,"서울특별시",11,"서울특별시",,,,,1104064,"옥수2동",,,,,1113060,"연희2동",,,,,1120061,"흑석3동",,,,,1108067,"길음2동",,,,,,,,,,,,,,,,,,,,,3302058,"호암.직동",3302058,"호암동",,,2308071,"검단4동",,,"검단1동에서 분동",,3901060,"화북동",3901060,"화북동",,,3401065,"쌍용3동",3401065,"쌍용3동","쌍용3동에서 분동",,3119253,"상갈동",,,"""",,2109062,"반송2동",2109062,"반송2동",,,3110452,"일산2동",3110253,"일산2동","일부 중산동으로 분동",,1102068,"중림동",1102068,"중림동",,,3710035,"압량면",3710035,"압량면",,,,,3125011,"오포읍",3125011,"오포읍",,,,,2109051,"우1동",2109051,"우1동",,,2404065,"문흥1동",2404065,"문흥1동",,,24050,"광산구",24050,"광산구",,,2205051,"고성동",2205051,"고성동",,,,,3109260,"고잔1동",3109060,"고잔1동",,,,,,24050,"광산구",24050,"광산구",,23,"인천광역시",23,"인천광역시",,3102354,"수내2동",3102354,,,,,,,,2403067,"송암동",2403067,,1125065,"성내1동",1125065,," ","** 중앙동으로 통합",3401053,,,,,,2205065,"복현1동",2205065
,,,,,,,3102376,"백현동",,,"행정동 분동",,,,,,,,1106082,"제기동",1106054,"제기1동","2009.5.4기준",,11230,"강남구",11230,"강남구",,,11170,"구로구",11170,"구로구",,,11060,"동대문구",11060,"동대문구",,,,,1113061,"연희3동",,,,,,,,,1108068,"길음2동",1108068,"길음3동","명칭변경",,32,"강원도",32,"강원도",,,,,,,,,26,"울산광역시",26,"울산광역시",,,3302062,"칠금.금능동",3302062,"칠금동",,,,,,,,,3901061,"삼양동",3901061,"삼양동",,,3401066,"백석동",,,"""",,3119254,"기흥동",,,"""",,2109063,"반송3동",2109063,"반송3동",,,3110453,"일산3동",3110254,"일산3동",,,,,,,,,3710036,"남천면",3710036,"남천면",,,,,3125012,"초월읍",3125032,"초월면","2004.6.21 승격",,,,2109052,"우2동",2109052,"우2동",,,2404066,"문흥2동",2404066,"문흥2동",,,2405051,"송정1동",2405051,"송정1동",,,2205052,"칠성동",2205052,"칠성동",,,,,3109261,"고잔2동",3109061,"고잔2동",,,,,,2405051,"송정1동",2405051,"송정1동",,23080,"서구",23080,"서구",,3102355,"정자2동",3102355,,,,,,,,2403068,"봉선1동",2403068,,1125066,"성내2동",1125066,,3401054,"원성1동",3401054,,2111067,"청룡노포동",2111067,,2205066,"복현2동",2205066
,,,,,,,,,,,,,,,,,,,,,1106055,"제기2동","행정동 통합",,1123077,"압구정동",1123054,"압구정1동","2009.3.1기준",,1117071,"구로2동",1117053,"구로2동","2008.12.29기준",,1106077,"용두동",1106052,"용두1동","2008.8.11기준",,1113062,"홍제1동",1113062,"홍제1동","2008.5.6.행정동 통합",,35,"전라북도",35,"전라북도",,,1108084,"종암동",1108069,"종암1동","행정동 통합",,32340,"평창군",32340,"평창군","2007.9.1기준",,,,,,,,26020,"남구",26020,"남구",,,3302064,"목행.용탄동",3302064,"목행동","2006.12.31.명칭변경",,37,"경상북도",37,"경상북도",,,3901062,"봉개동",3901062,"봉개동",,,,,,,,,3119255,"서농동",,,"""",,2109064,"재송1동",2109064,"재송1동",,,3110454,"탄현동",3110268,"탄현동",,,25,"대전광역시",25,"대전광역시",,,3710051,"중앙동",3710051,"중앙동",,,,,3125013,"실촌읍",3125033,"실촌면","""",,,,2109053,"중1동",2109053,"중1동",,,2404067,"두암1동",2404067,"두암1동",,,2405052,"송정2동",2405052,"송정2동",,,2205055,"침산1동",2205055,"침산1동",,,,,3109263,"원곡본동",3109063,"원곡본동",,,,,,2405052,"송정2동",2405052,"송정2동",,2308051,"검암경서동",2308051,"검암경서동",,3102356,"정자3동",3102356,,,,,,,,2403069,"봉선2동",2403069,,1125067,"성내3동",1125067,,3401055,"원성2동",3401055,,,,,,2205067,"대현1동",2205067
,,,,,,,,,,,,,,,,,,,1106083,"전농1동",1106056,"전농1동","2009.5.4기준",,,,1123055,"압구정2동","행정동 통합",,,,1117058,"구로본동","행정동 통합",,,,1106053,"용두2동","행정동 통합",,,,1113063,"홍제2동",,,35020,"군산시",35020,"군산시",,,,,1108070,"종암2동",,,3234037,"대관령면",3234037,"도암면","행정동 명칭변경",,,,,,,,2602058,"삼호동",2602058,"무거1동",,,,,,,,,37390,"칠곡군",37390,"칠곡군",,,3901063,"아라동",3901063,"아라동",,,34,"충청남도",34,"충청남도",,,3119256,"구성동",3119013,"구성읍","구성읍에서 분동",,2109065,"재송2동",2109065,"재송2동",,,3110455,"주엽1동",3110260,"주엽1동",,,25030,"서구",25030,"서구",,,3710052,"동부동",3710052,"동부동",,,,,3125034,"도척면",3125034,"도척면",,,,,2109054,"중2동",2109054,"중2동",,,2404068,"두암2동",2404068,"두암2동",,,2405054,"도산동",2405054,"도산동",,,2205056,"침산2동",2205056,"침산2동",,,,,3109264,"원곡1동",3109064,"원곡1동",,,,,,2405054,"도산동",2405054,"도산동",,2308053,"연희동",2308053,"연희동",,3102357,"정자1동",3102357,,,,,,,,2403070,"대촌동",2403070,,1125068,"길1동",1125068,,3401056,"성정1동",3401056,,2111068,"남산동",2111068,,2205068,"대현2동",2205068
,,,,,,,,,,,,,,,,,,,,,1106078,"전농2동","행정동 통합",,1123078,"청담동",1123056,"청담1동","2009.3.1기준",,1117072,"개봉1동",1117063,"개봉1동","2008.12.29기준",,1106078,"전농2동",1106057,"전농2동","행정동 통합",,1113066,"홍은1동",1113066,"홍은1동","2008.5.6.행정동 통합",,3502053,"월명동",3502053,"월명동","2008.2.4기준 ",,1108071,"월곡1동",1108071,"월곡1동","행정동 통합",,,,,,,,,,,,,,2602059,"무거동",2602059,"무거2동",,,11,"서울특별시",11,"서울특별시",,,3739013,"석적읍",3739034,"석적면","2006.10.1.읍 승격",,3901064,"오라동",3901064,"오라동",,,34070,"계룡시",34070,"계룡시",,,3119257,"마북동",,,"""",,,,,,,,3110456,"주엽2동",3110261,"주엽2동",,,2503051,"복수동",2503051,"복수동",,,3710053,"서부1동",3710053,"서부동","2004.10.18 분동",,,,3125035,"퇴촌면",3125035,"퇴촌면",,,,,2109066,"좌1동",2109055,"좌동","변경일 2003.12.31",,2404069,"두암3동",2404069,"두암3동",,,2405055,"신흥동",2405055,"신흥동",,,2205057,"침산3동",2205057,"침산3동",,,,,3109265,"원곡2동",3109065,"원곡2동",,,,,,2405055,"신흥동",2405055,"신흥동",,2308054,"가정1동",2308054,"가정1동",,3102358,"서현1동",3102358,,,,,,,,,,,,1125069,"길2동",1125069,,3401057,"성정2동",3401057,,2111069,"구서1동",2111069,,,,
,,,,,,,,,,,,,,,,,,,1106084,"전농2동",1106058,"전농3동","2009.5.4기준 명칭변경",,,,1123057,"청담2동","행정동 통합",,,,1117066,"개봉본동","행정동 통합",,,,1106059,"전농4동",,,,,1113067,"홍은2동",,,,,3502057,"선양동","행정동 통합",,,,1108073,"월곡3동",,,33,"충청북도",33,"충청북도",,,,,,,,,2602061,"야음장생포동",2602061,"야음1장생포동",,,11140,"마포구",11140,"마포구",,,,,,,,,3901065,"연동",3901065,"연동",,,3407031,"두마면",3407031,"두마면","두마면에서 분면",,3119258,"어정동",,,"""",,23,"인천광역시",23,"인천광역시",,,3110457,"대화동",3110262,"대화동",,,2503052,"도마1동",2503052,"도마1동",,,3710057,"서부2동",,,,,,,3125036,"남종면",3125036,"남종면",,,,,2109067,"좌2동",,,,,2404070,"삼각동",2404070,"서산동","변경일 2003. 7. 7",,2405056,"어룡동",2405056,"어룡동",,,2205058,"노원1·2동",2205058,"노원1·2동",,,,,3109266,"초지동",3109066,"초지동",,,,,,2405056,"어룡동",2405056,"어룡동",,2308055,"가정2동",2308055,"가정2동",,3102359,"서현2동",3102359,,,,,,,,,,,,1125070,"둔촌1동",1125070,,3401058,"봉명동",3401058,,2111070,"구서2동",2111070,,2205070,"검단동",2205070
,,,,,,,,,,,,,,,,,,,1106085,"답십리1동",1106060,"답십리1동","2009.5.4기준",,1123079,"대치2동",1123061,"대치2동","2009.3.1기준",,,,,,,,1106079,"답십리3동",1106062,"답십리3동","행정동 통합",,1113065,"홍제2동",1113065,"홍제4동","2008.5.6.명칭변경",,3502056,"삼학동",3502054,"오룡동","2008.2.4기준 ",,,,1108074,"월곡4동",,,33320,"보은군",33320,"보은군",,,,,,,,,2602062,"대현동",2602062,"야음2동",,,,,1114052,"아현2동",,,,,,,,,3901066,"노형동",3901066,"노형동",,,3407033,"엄사면",,,"""",,3119259,"보정동",,,"""",,23080,"서구",23080,"서구",,,3110458,"송포동",3110266,"송포동",,,2503053,"도마2동",2503053,"도마2동",,,3710054,"남부동",3710054,"남부동",,,,,3125037,"중부면",3125037,"중부면",,,,,2109068,"좌3동",,,,,2404078,"일곡동",,,,,2405058,"우산동",2405058,"우산동",,,2205059,"노원3동",2205059,"노원3동",,,,,3109268,"선부1동",3109068,"선부1동",,,,,,2405058,"우산동",2405058,"우산동",,2308056,"가정3동",2308056,"가정3동",,3102360,"이매1동",3102360,,,,31310,"양주군",31310,,31,"경기도",31,,1125071,"둔촌2동",1125071,,3401059,"쌍용1동",3401059,,2111071,"금성동",2111071,,2205071,"무태조야동",2205071
,,,,,,,,,,,,,,,,,,,,,1106079,"답십리3동","행정동 통합",,,,1123062,"대치3동","행정동 통합",,11,"서울특별시",11,"서울특별시",,,,,1106064,"답십리5동",,,1113068,"홍은2동",1113068,"홍은3동","2008.5.6.명칭변경",,,,3502056,"삼학동","행정동 통합",,1108072,"월곡2동",1108072,"월곡2동","행정동 통합",,3332031,"속리산면",3332031,"내속리면","2007.10.1기준",,,,,,,,2602063,"수암동",2602063,"야음3동","2007.2.26 동명칭변경",,1114052,"아현2동",1114053,"아현3동","2007.1.1.동통합",,,,,,,,3901067,"외도동",3901067,"외도동",,,,,,,,,31193,"수지구",,,"비자치구 신설",,2308051,"검암경서동",2308051,"검암경서동",,,3110459,"송산동",3110267,"송산동",,,2503054,"정림동",2503054,"정림동",,,3710055,"북부동",3710055,"북부동",,,,,3125051,"경안동",3125051,"경안동",,,,,2109069,"좌4동",,,,,2404071,"매곡동",2404071,"매곡동",,,2405059,"월곡1동",2405059,"월곡1동",,,2205061,"산격1동",2205061,"산격1동",,,,,3109269,"선부2동",3109069,"선부2동",,,,,,2405059,"월곡1동",2405059,"월곡1동",,2308057,"신현원창동",2308057,"신현원창동",,3102361,"이매2동",3102361,,,,3131011,"회천읍",3131011,,31013,"팔달구",31013,,,,,,3401060,"쌍용2동",3401060,,,,,,,,
,,,,,,,,,,,,,,,,,,,1106086,"답십리2동",1106061,"답십리2동","2009.5.4기준",,1123080,"개포2동",1123069,"개포2동","2009.3.1기준",,11110,"노원구",11110,"노원구",,,1106080,"청량리동",1106069,"청량리1동","행정동 통합",,,,,,,,3502064,"흥남동",3502061,"중미동","2008.2.4기준 ",,,,1108075,"상월곡동",,,3332032,"장안면",3332032,"외속리면","행정동 명칭변경",,,,,,,,,,,,,,,,1114057,"도화1동",,,,,,,,,3901068,"이호동",3901068,"이호동",,,,,,,,,3119351,"풍덕천1동",3119055,"풍덕천1동","구 신설 분류코드 변경",,2308053,"연희동",2308053,"연희동",,,,,,,,,2503055,"변동",2503055,"변동",,,3710056,"중방동",3710056,"중방동",,,,,3125052,"송정동",3125052,"송정동",,,,,2109056,"송정동",2109056,"송정동",,,2404072,"오치1동",2404072,"오치1동",,,2405060,"월곡2동",2405060,"월곡2동",,,2205062,"산격2동",2205062,"산격2동",,,,,3109270,"선부3동",3109070,"선부3동",,,,,,2405060,"월곡2동",2405060,"월곡2동",,2308058,"석남1동",2308058,"석남1동",,3102362,"야탑1동",3102362,,,,3131012,"양주읍",3131031,,3101351,"팔달동",3101351,,33,"충청북도",33,,3401061,"신용동",3401061,,,,,,2205074,"칠곡1동",2205074
,,,,,,,,,,,,,,,,,,,,,1106063,"답십리4동","행정동 통합",,,,1123070,"개포3동","행정동 통합",,"말소(월계1,2,3동에 편입)",,1111054,"월계4동","2009.1.1기준 행정동 말소",,,,1106070,"청량리2동",,,31,"경기도",31,"경기도",,,,,3502064,"흥남동","행정동 통합",,1108085,"석관동",1108079,"석관1동","행정동 통합",,3332038,"회인면",3332038,"회북면",,,,,,,,,38,"경상남도",38,"경상남도",,,1114075,"도화동",1114058,"도화2동","2007.1.1.동통합",,,,,,,,3901069,"도두동",3901069,"도두동",,,,,,,,,3119352,"풍덕천2동",3119056,"풍덕천2동","풍덕천2동에서 분동",,2308054,"가정1동",2308054,"가정1동",,,,,,,,,2503056,"용문동",2503056,"용문동",,,,,,,,,,,3125053,"광남동",3125053,"광남동",,,,,2109057,"반여1동",2109057,"반여1동",,,2404073,"오치2동",2404073,"오치2동",,,2405061,"비아동",2405061,"비아동",,,2205063,"산격3동",2205063,"산격3동",,,,,3109272,"대부동",3109072,"대부동",,,,,,2405061,"비아동",2405061,"비아동",,2308059,"석남2동",2308059,"석남2동",,3102363,"야탑3동",3102363,,,,3131032,"은현면",3131032,,3101352,"남향동",3101352,,33310,"청원군",33310,,3401062,"청룡동",3401062,,23,"인천광역시",23,,2205075,"칠곡2동",2205075
,,,,,,,,,,,,,,,,,,,1106087,"장안1동",1106065,"장안1동","2009.5.4기준",,,,,,,,1111078,"중계2·3동",1111062,"중계2동","2009.1.1기준",,,,,,,,31200,"파주시",31200,"파주시",,,,,,,,,,,1108080,"석관2동",,,,,,,,,,,,,,,38100,"양산시",38100,"양산시",,,,,1114060,"대흥동",,,,,,,,,,,39310,"북제주군",,,,,,,,,3119353,"신봉동",,,"풍덕천2동에서 일부편입",,2308055,"가정2동",2308055,"가정2동",,,,,,,,,2503057,"탄방동",2503057,"탄방동",,,,,,,,,,,,,,,,,,,2109058,"반여2동",2109058,"반여2동",,,2404074,"석곡동",2404074,"석곡동",,,2405069,"첨단1동",2405069,"첨단동","변경일 2003. 6.30",,2205064,"산격4동",2205064,"산격4동",,,,,,,,,,,,,,2405069,"첨단동",,,,2308060,"석남3동",2308060,"석남3동",,3102364,"야탑2동",3102364,,,,3131033,"남면",3131033,,3101353,"지동",3101353,,3331011,"내수읍",3331044,,3401063,"신안동",3401063,,23320,"옹진군",23320,,,,
,,,,,,,,,,,,,,,,,,,,,1106067,"장안3동","행정동 통합",,,,,,,,,,1111063,"중계3동","행정동 통합",,11,"서울특별시",11,"서울특별시",,,3120021,"진동면",,"민간인통제구역","2008.5.20.행정코드 부여",,34,"충청남도",34,"충청남도",,,,,,,,,,,,,,,,,,,,,3810054,"서창동",3810011,"웅상읍","2007.4.1기준",,1114060,"대흥동",1114062,"노고산동","2007.1.1.동통합",,,,,,,,3901011,"한림읍",3931011,"한림읍",,,,,,,,,3119354,"죽전1동",3119057,"죽전1동","구 신설 분류코드 변경",,2308056,"가정3동",2308056,"가정3동",,,,,,,,,2503058,"삼천동",2503058,"삼천동",,,,,,,,,,,,,,,,,,,2109059,"반여3동",2109059,"반여3동",,,2404077,"건국동",2404077,"건국동",,,2405070,"첨단2동",,,,,2205065,"복현1동",2205065,"복현1동",,,,,31,"경기도",31,"경기도",,,,,,2405062,"신가동",2405062,"신가동",,2308062,"가좌1동",2308062,"가좌1동",,3102365,"판교동",3102365,,,,3131034,"광적면",3131034,,3101354,"우만1동",3101354,,3331031,"낭성면",3331031,,3401064,"부성동",3401064,,2332031,"북도면",2332031,,2205076,"칠곡3동",2205076
